Time [s],Strain,Stress [MPa],Displacement [nm],Load [mN]
130.25,0.110394723,889.8822651,629.2499184,5.247150955
130.3,0.110433242,888.151633,629.4694816,5.236946361
130.35,0.110433761,891.570718,629.4724357,5.257106842
130.4,0.110577281,881.3044293,630.2905012,5.19657213
130.45,0.110572393,881.4751594,630.2626411,5.197578833
130.5,0.110652251,881.0513299,630.7178279,5.195079741
130.55,0.110758691,881.8025511,631.3245375,5.199509283
130.6,0.110787038,883.9148723,631.4861161,5.211964491
130.65,0.110915008,883.5827788,632.2155445,5.210006316
130.7,0.110716435,883.0480483,631.0836801,5.206853302
130.75,0.110820197,883.1011532,631.6751215,5.207166432
130.8,0.110907688,884.9351464,632.1738206,5.217980491
130.85,0.110864674,887.3453482,631.9286409,5.232192138
130.9,0.111139994,889.3559149,633.4979669,5.244047355
130.95,0.111112024,887.8854535,633.3385387,5.235376845
131,0.111161157,888.6492705,633.6185952,5.239880658
131.05,0.111035281,887.0987387,632.9011028,5.230738016
131.1,0.111156954,884.5341497,633.5946376,5.215616032
131.15,0.111143902,884.6901137,633.5202396,5.216535667
131.2,0.111290278,888.5442763,634.354582,5.239261564
131.25,0.111320532,887.9698013,634.5270325,5.235874198
131.3,0.111283681,886.9587371,634.3169795,5.229912503
131.35,0.11127156,887.9230983,634.2478941,5.235598816
131.4,0.11149687,882.2939946,635.5321608,5.202407058
131.45,0.111503809,880.9405577,635.5717088,5.194426578
131.5,0.111436418,880.6429573,635.1875838,5.19267179
131.55,0.111689654,885.4441677,636.6310305,5.220981912
131.6,0.111693291,883.2285205,636.6517606,5.207917448
131.65,0.111715103,882.2328038,636.7760884,5.202046249
131.7,0.111698389,882.4014992,636.6808153,5.203040954
131.75,0.111794599,881.6809906,637.2292131,5.198792507
131.8,0.111907332,885.2008613,637.8717903,5.219547267
131.85,0.111815936,890.8161854,637.350837,5.252657774
131.9,0.111754614,893.8719499,637.0012972,5.270675953
131.95,0.111755886,891.5440647,637.0085514,5.256949682
132,0.111956448,894.1433388,638.1517544,5.272276186
132.05,0.111926962,895.716987,637.9836846,5.281555132
132.1,0.112072855,896.262645,638.8152731,5.28477258
132.15,0.111907238,894.6439991,637.8712543,5.275228307
132.2,0.112028204,895.85485,638.5607607,5.282368035
132.25,0.112114489,895.3158951,639.0525863,5.279190111
132.3,0.112201317,899.8669339,639.5475069,5.306025108
132.35,0.112378111,904.9294582,640.5552327,5.335876056
132.4,0.112550136,894.1878434,641.535775,5.272538605
132.45,0.112367462,890.4412664,640.4945334,5.250447081
132.5,0.112316167,887.5984269,640.2021536,5.233684406
132.55,0.112418148,889.4893724,640.7834454,5.244834281
132.6,0.11251794,891.7065293,641.3522606,5.257907648
132.65,0.112627724,892.2166091,641.9780265,5.26091531
132.7,0.112638847,890.611431,642.0414306,5.25145045
132.75,0.112650006,894.1256045,642.1050325,5.272171616
132.8,0.112786945,893.2432498,642.8855871,5.266968851
132.85,0.112502207,889.2653174,641.2625805,5.243513151
132.9,0.112695744,888.7778501,642.3657398,5.240638822
132.95,0.112802615,890.3503549,642.9749069,5.249911026
133,0.112960451,889.7591759,643.8745719,5.246425166
133.05,0.11283656,889.0598477,643.1683911,5.242301608
133.1,0.112824079,888.3843738,643.0972503,5.238318706
133.15,0.113052421,891.0938513,644.3987982,5.254295019
133.2,0.113100691,890.7068984,644.673937,5.252013369
133.25,0.113077594,889.4392291,644.5422857,5.244538613
133.3,0.113147538,888.6256086,644.9409673,5.239741137
133.35,0.11315735,893.5956606,644.9968947,5.269046825
133.4,0.11313812,895.029825,644.8872844,5.277503312
133.45,0.113156371,893.2945034,644.9913129,5.267271066
133.5,0.113264597,893.5188528,645.608202,5.268593932
133.55,0.113425507,895.8640021,646.5253893,5.282422
133.6,0.11344412,896.8856257,646.6314867,5.288445957
133.65,0.113394998,892.7339296,646.3514899,5.263965667
133.7,0.113430507,893.6637201,646.5538906,5.269448136
133.75,0.11343423,893.5977852,646.5751134,5.269059353
133.8,0.113470246,892.0777352,646.7804005,5.260096447
133.85,0.113537689,897.8381046,647.1648278,5.294062207
133.9,0.113659409,893.2101717,647.858634,5.266773807
133.95,0.113687307,890.7259438,648.0176487,5.252125669
134,0.113736433,890.1888879,648.2976696,5.248958943
134.05,0.113774573,890.0473976,648.5150663,5.248124652
134.1,0.11365648,888.9271377,647.8419378,5.241519089
134.15,0.113761985,892.469642,648.4433121,5.262407307
134.2,0.114000587,894.7158273,649.8033438,5.275651839
134.25,0.113932419,893.8840302,649.4147894,5.270747184
134.3,0.114038224,893.0957369,650.0178764,5.266099048
134.35,0.113956,895.5829861,649.5491987,5.280765001
134.4,0.113943543,895.0116309,649.4781966,5.277396031
134.45,0.114069048,896.4984263,650.1935752,5.286162854
134.5,0.114094947,898.9834276,650.3411985,5.300815553
134.55,0.114181969,898.7755867,650.8372205,5.299590028
134.6,0.114168685,896.8440035,650.7615046,5.288200534
134.65,0.114205672,896.3505677,650.9723291,5.285291012
134.7,0.114220947,898.7733459,651.0593975,5.299576815
134.75,0.114396929,898.2425879,652.062495,5.296447225
134.8,0.114501301,900.4312202,652.6574172,5.309352397
134.85,0.114430141,906.3522148,652.2518023,5.344265277
134.9,0.114626035,904.5388769,653.3684019,5.333573011
134.95,0.114468816,903.5549809,652.4722492,5.327771512
135,0.114568031,902.4648539,653.037779,5.321343627
135.05,0.114643903,900.3057909,653.4702485,5.308612809
135.1,0.114493486,898.4205021,652.6128715,5.297496288
135.15,0.114682589,901.4089083,653.6907595,5.315117291
135.2,0.114796768,902.3920469,654.3415803,5.320914324
135.25,0.114797328,900.6302354,654.3447705,5.310525881
135.3,0.114731706,901.4941985,653.9707219,5.315620201
135.35,0.114699354,900.3620792,653.7863183,5.30894471
135.4,0.11501853,890.2347703,655.6056204,5.249229487
135.45,0.114872903,890.7559151,654.7755463,5.252302393
135.5,0.115130912,894.0082126,656.2461992,5.27147942
135.55,0.115107079,893.3721926,656.1103484,5.267729157
135.6,0.11520166,892.4027139,656.6494631,5.262012669
135.65,0.115227532,893.4897773,656.7969335,5.26842249
135.7,0.11517713,892.7280515,656.5096394,5.263931007
135.75,0.115242177,892.0231423,656.8804062,5.259774542
135.8,0.115283439,890.8874574,657.1156005,5.253078027
135.85,0.115241647,894.6904037,656.8773893,5.275501929
135.9,0.11535392,895.3201628,657.5173437,5.279215275
135.95,0.11554339,896.5328352,658.5973229,5.286365744
136,0.115522089,895.4212567,658.4759078,5.279811371
136.05,0.115602044,894.4856897,658.9316531,5.274294842
136.1,0.115511058,892.8589244,658.4130302,5.264702693
136.15,0.115505961,893.9663155,658.3839763,5.271232376
136.2,0.115596667,896.8506999,658.9010028,5.288240019
136.25,0.115675565,895.9967729,659.3507228,5.283204877
136.3,0.115886981,898.4407314,660.5557908,5.297615569
136.35,0.115714848,900.7512521,659.574632,5.311239451
136.4,0.115803855,898.8736563,660.081974,5.300168291
136.45,0.115855981,898.8955043,660.3790906,5.300297117
136.5,0.115729603,897.9337962,659.6587347,5.294626448
136.55,0.115899135,897.5675779,660.625067,5.292467058
136.6,0.116083399,900.8825636,661.675374,5.312013723
136.65,0.11597807,897.9927322,661.0749997,5.294973961
136.7,0.1159212,898.4173351,660.7508425,5.297477613
136.75,0.116119212,898.687223,661.8795086,5.299068996
136.8,0.116273101,901.415071,662.7566774,5.315153629
136.85,0.116173687,901.2081408,662.190014,5.313933475
136.9,0.116115917,889.4283624,661.8607279,5.244474539
136.95,0.116230959,892.4143851,662.5164651,5.262081488
137,0.116269627,893.642967,662.736874,5.269325766
137.05,0.11637106,893.9717645,663.3150419,5.271264505
137.1,0.116400886,892.9968793,663.485053,5.265516138
137.15,0.116494412,895.4163825,664.0181471,5.279782631
137.2,0.116582916,895.9069098,664.5226219,5.282675003
137.25,0.116665005,895.3901816,664.9905279,5.279628138
137.3,0.116658241,894.4623077,664.9519714,5.274156971
137.35,0.116568943,900.0711207,664.4429739,5.307229086
137.4,0.116621433,899.5519702,664.7421669,5.304167939
137.45,0.116739592,900.1666919,665.4156716,5.307792618
137.5,0.116743171,899.7993884,665.4360743,5.305626829
137.55,0.116782926,899.8416221,665.662681,5.305875858
137.6,0.116839955,900.4930072,665.9877443,5.309716721
137.65,0.11693859,899.7911791,666.5499625,5.305578423
137.7,0.116934889,900.0831194,666.5288673,5.307299836
137.75,0.117079714,900.6407143,667.3543705,5.31058767
137.8,0.117033449,900.1246643,667.090662,5.307544804
137.85,0.117041825,902.4487497,667.1384021,5.321248669
137.9,0.117088566,895.2295547,667.4048289,5.278681009
137.95,0.117054417,894.7355764,667.2101782,5.275768288
138,0.117155132,897.8176371,667.7842501,5.293941521
138.05,0.117223263,898.5429497,668.1726006,5.298218294
138.1,0.117274171,896.398866,668.4627767,5.285575801
138.15,0.11727662,894.3930064,668.4767358,5.27374834
138.2,0.117272794,895.489197,668.4549251,5.280211978
138.25,0.1173649,899.0718915,668.9799302,5.301337176
138.3,0.117458235,896.6953672,669.5119384,5.287324107
138.35,0.11732858,903.2749855,668.7729033,5.326120532
138.4,0.117555392,900.9996731,670.0657348,5.312704254
138.45,0.117701714,903.9654651,670.8997713,5.330191914
138.5,0.117797075,903.9186757,671.4433285,5.329916022
138.55,0.117664763,899.2397396,670.6891517,5.302326885
138.6,0.117694956,898.6259851,670.8612464,5.298707909
138.65,0.117672056,898.9705951,670.730722,5.300739886
138.7,0.117797225,900.6287512,671.444184,5.31051713
138.75,0.117894946,904.285974,672.0011945,5.33208178
138.8,0.11802168,902.307612,672.7235738,5.320416457
138.85,0.117940911,905.2762526,672.2631928,5.337920913
138.9,0.11797378,900.8065614,672.4505441,5.31156558
138.95,0.117902688,899.9695709,672.0453241,5.306630303
139,0.118016295,899.163973,672.6928833,5.301880131
139.05,0.118019009,899.5185434,672.7083507,5.303970839
139.1,0.118192259,901.5559294,673.6958744,5.315984194
139.15,0.118293554,901.6619366,674.2732576,5.316609261
139.2,0.118062472,900.4462781,672.9560888,5.309441185
139.25,0.118242127,902.9107386,673.980122,5.323972767
139.3,0.118246255,901.5640454,674.003653,5.31603205
139.35,0.118277202,906.9611136,674.1800529,5.347855621
139.4,0.118463078,906.087014,675.2395442,5.342701532
139.45,0.118497074,905.8639613,675.4333246,5.341386312
139.5,0.118550831,905.0965576,675.7397384,5.33686135
139.55,0.118594823,904.6298637,675.9904888,5.334109511
139.6,0.118500702,904.1153833,675.454003,5.3310759
139.65,0.118479475,903.0711244,675.3330089,5.324918474
139.7,0.118729847,905.5386273,676.7601258,5.339467994
139.75,0.118609188,904.9803524,676.0723729,5.336176151
139.8,0.118653937,904.3561337,676.3274428,5.332495474
139.85,0.118800276,912.2884032,677.1615729,5.379267746
139.9,0.118827049,907.8117165,677.3141802,5.352871163
139.95,0.11890291,907.5073919,677.7465857,5.351076727
140,0.11897104,905.9109534,678.1349253,5.341663398
140.05,0.118961914,905.6155427,678.0829113,5.339921523
140.1,0.119065345,905.0518806,678.6724674,5.336597914
140.15,0.118996167,904.4641122,678.2781512,5.333132164
140.2,0.11914837,904.4709034,679.1457073,5.333172208
140.25,0.119027052,904.3737503,678.4541982,5.332599349
140.3,0.119170929,905.0872035,679.2742978,5.336806194
140.35,0.119238981,908.1240744,679.6621915,5.354712967
140.4,0.119206532,902.1444592,679.4772309,5.319454434
140.45,0.11929191,903.0978524,679.9638868,5.325076074
140.5,0.119496815,902.5772291,681.1318468,5.322006243
140.55,0.119409033,902.8612243,680.6314907,5.323680808
140.6,0.119433309,902.2228984,680.7698627,5.319916947
140.65,0.119482655,904.7782423,681.0511325,5.334984418
140.7,0.119417429,905.0632258,680.6793473,5.336664811
140.75,0.119580188,906.5524047,681.6070727,5.345445687
140.8,0.119641572,905.3747274,681.9569578,5.338501566
140.85,0.119606308,907.3280899,681.7559544,5.35001948
140.9,0.11967975,898.1335858,682.1745754,5.295804499
140.95,0.119857041,899.9949991,683.1851355,5.306780239
141,0.119802689,900.2229528,682.8753267,5.308124357
141.05,0.119840728,899.4869223,683.092152,5.303784387
141.1,0.119879185,899.3512068,683.3113547,5.302984146
141.15,0.120063378,901.0492624,684.3612535,5.312996655
141.2,0.120014042,901.3766453,684.0800401,5.314927054
141.25,0.119961031,899.5634043,683.7778767,5.304235359
141.3,0.12007833,898.6237679,684.4464829,5.298694835
141.35,0.12021923,906.5594285,685.249611,5.345487103
141.4,0.120129177,906.7171947,684.7363089,5.346417364
141.45,0.120030991,903.33045,684.1766461,5.326447576
141.5,0.120167171,904.1154085,684.9528768,5.331076048
141.55,0.120167618,904.5243539,684.9554252,5.333487376
141.6,0.120414628,906.6171613,686.3633793,5.345827522
141.65,0.120340976,905.4277021,685.9435648,5.338813929
141.7,0.12035604,904.0276996,686.0294284,5.330558877
141.75,0.120459132,906.3411852,686.6170545,5.344200241
141.8,0.120592872,907.6640416,687.3793715,5.352000405
141.85,0.120565806,911.1413579,687.2250921,5.372504245
141.9,0.120523852,905.3128727,686.9859578,5.338136843
141.95,0.120606719,904.3645162,687.4582989,5.332544901
142,0.120662066,903.3286092,687.7737734,5.326436722
142.05,0.120562008,903.9257162,687.2034461,5.329957536
142.1,0.120693789,906.5737069,687.9545945,5.345571295
142.15,0.120719218,905.6482746,688.099545,5.340114525
142.2,0.120794302,906.4378645,688.5275206,5.344770306
142.25,0.121004634,909.1984809,689.7264122,5.361048157
142.3,0.12100023,907.3164088,689.7013099,5.349950603
142.35,0.120897209,910.8476931,689.1140886,5.370772664
142.4,0.12081446,905.7014536,688.64242,5.340428092
142.45,0.120881204,905.8046315,689.022863,5.341036476
142.5,0.120939538,908.3751097,689.3553677,5.356193186
142.55,0.121001672,910.8288348,689.7095325,5.370661466
142.6,0.121254491,913.2941479,691.1505984,5.385198075
142.65,0.121226316,913.0347805,690.9900024,5.383668726
142.7,0.121255906,913.9633115,691.1586652,5.389143768
142.75,0.121415988,912.7713719,692.0711341,5.38211555
142.8,0.121250414,915.3837263,691.1273572,5.39751918
142.85,0.121391041,911.310686,691.9289312,5.37350268
142.9,0.121376807,912.0067764,691.8477976,5.377607146
142.95,0.121251625,907.7963064,691.1342629,5.352780298
143,0.121329446,907.5379661,691.5778438,5.351257006
143.05,0.121296261,906.7058589,691.3886873,5.346350523
143.1,0.121062511,899.4323082,690.0563155,5.303462357
143.15,0.121128973,899.3750353,690.4351442,5.30312465
143.2,0.121138699,896.9287885,690.4905845,5.288700465
143.25,0.121215017,897.7646534,690.9255976,5.293629105
143.3,0.121026502,899.0031568,689.8510593,5.300931885
143.35,0.120900651,889.9778625,689.1337109,5.247714641
143.4,0.120944257,891.6277248,689.382265,5.257442981
143.45,0.121002519,891.0796428,689.7143594,5.254211239
143.5,0.121045158,888.4269221,689.9574021,5.23856959
143.55,0.120758873,885.182781,688.3255784,5.219440658
143.6,0.12082426,883.8407191,688.6982812,5.21152725
143.65,0.120868037,882.6352924,688.9478105,5.204419505
143.7,0.120696053,878.9488069,687.9675034,5.182682308
143.75,0.120791201,880.6322708,688.5098471,5.192608778
143.8,0.120654664,881.0262951,687.7315856,5.194932124
143.85,0.1204667,873.6962378,686.6601915,5.15171077
143.9,0.12066661,874.1722509,687.7996778,5.154517559
143.95,0.120629451,874.68578,687.5878682,5.157545561
144,0.120508486,872.1288841,686.8983701,5.142468938
144.05,0.120630439,871.1205328,687.5935015,5.136523241
144.1,0.12058176,869.9259772,687.3160301,5.129479597
144.15,0.120552076,869.7678993,687.146833,5.128547497
144.2,0.120486488,868.9684248,686.7729796,5.123833432
144.25,0.120312966,863.686674,685.7839046,5.092689825
144.3,0.120191754,864.3141853,685.0929971,5.096389917
144.35,0.120216632,864.5781629,685.2348014,5.097946449
144.4,0.120390169,865.0808015,686.2239637,5.100910235
144.45,0.120212264,862.2772027,685.2099061,5.08437894
144.5,0.120179409,860.0625826,685.0226337,5.071320532
144.55,0.120247508,858.8800027,685.4107938,5.064347502
144.6,0.120172462,857.9180621,684.9830326,5.058675462
144.65,0.119993972,855.3871522,683.9656408,5.043752066
144.7,0.120072378,854.250014,684.4125533,5.037046981
144.75,0.119904688,850.0188482,683.4567206,5.012098101
144.8,0.11981474,853.8988031,682.9440196,5.034976082
144.85,0.11995888,849.4992027,683.7656141,5.009034035
144.9,0.119915823,849.5406032,683.5201896,5.009278151
144.95,0.119901911,848.9894013,683.4408912,5.006028014
145,0.119888247,847.8917169,683.3630072,4.999555567
145.05,0.119711479,843.5104675,682.355431,4.973721726
145.1,0.119748023,843.381108,682.5637334,4.972958963
145.15,0.1196318,839.9191762,681.9012627,4.952545837
145.2,0.119806346,840.7143663,682.8961749,4.95723464
145.25,0.119672901,840.6146747,682.1355383,4.956646813
145.3,0.119577855,841.1328545,681.5937724,4.959702237
145.35,0.11956326,834.6995587,681.5105847,4.921768596
145.4,0.119500089,831.863831,681.1505098,4.905047855
145.45,0.119430524,829.3006566,680.7539851,4.889934212
145.5,0.119536319,831.220805,681.3570163,4.901256281
145.55,0.119305847,826.7932613,680.0433305,4.875149467
145.6,0.119230823,821.8358615,679.6156887,4.845918382
145.65,0.119323605,825.2763981,680.1445486,4.866205352
145.7,0.119421815,823.8297719,680.7043477,4.857675385
145.75,0.119262694,821.8092818,679.7973532,4.845761656
145.8,0.119247126,824.1004631,679.7086201,4.859271504
145.85,0.119060388,820.4856379,678.6442117,4.837956849
145.9,0.118903279,814.636922,677.7486922,4.803470157
145.95,0.119045642,817.3841868,678.560157,4.819669281
